z,x,y
17,0,1.0527911717202936
17,1,0.6972469639836341
17,2,0.6452914066589912
17,3,0.06044475176884415
17,4,-0.3878200951437923
17,5,-0.3793200135511027
17,6,-0.5068434764222605
17,7,-0.7806586295403016
17,8,-0.8406928185172027
17,9,-0.9176611699827559
17,10,-1.1815800338155937
17,11,-1.2436798546942018
17,12,-0.9484450738292741
17,13,-0.6336117741180602
17,14,-0.42592092885794336
17,15,-0.14960672297720395
17,16,0.012374571588700572
17,17,-0.3772276344951283
17,18,-1.134637245817558
17,19,-1.5712454397169817
17,20,-1.481799889509858
17,21,-1.1401836284368765
17,22,-0.6983123840091546
17,23,-0.3587626859714703
17,24,-0.4028661731423763
17,25,-0.6374937444141903
17,26,-0.6251544901660411
17,27,-0.3106843017926746
17,28,0.11528622541976317
17,29,0.3740314169123485
17,30,0.13652540489111004
17,31,-0.4314021216685116
17,32,-0.7556327628265965
17,33,-0.7387616671252708
17,34,-0.591233840193518
17,35,-0.1786584618944706
17,36,0.44824046099234915
17,37,0.7424108716473052
17,38,0.5506905745205961
17,39,0.3324368477233475
17,40,0.3365373224825801
17,41,0.40098402828575175
17,42,0.4670983973870318
17,43,0.7612083508038592
17,44,1.4053566350041706
17,45,2.00840368267614
17,46,2.017173885426089
17,47,1.4785283130883804
17,48,0.8953992284598795
17,49,0.5214466190958017
17,50,0.42027075520294066
18,0,1.169640884090994
18,1,0.7229279619671074
18,2,0.46836982089846874
18,3,-0.09689675621026704
18,4,-0.2967542471438717
18,5,-0.41337781763932624
18,6,-0.8241793904173214
18,7,-0.8401358055907323
18,8,-0.5514625907039868
18,9,-0.7724333218334465
18,10,-1.16138079112568
18,11,-1.1392570088545826
18,12,-0.9657368655108478
18,13,-0.7106764745028978
18,14,-0.3945269485905839
18,15,-0.4917913744443854
18,16,-0.8514823971191018
18,17,-0.9381168579610507
18,18,-0.9992575012247059
18,19,-1.1905979038806163
18,20,-1.0906545256679028
18,21,-0.8104426418471962
18,22,-0.6164662038022702
18,23,-0.24921513019966474
18,24,0.07430239103068069
18,25,-0.12690955590045053
18,26,-0.3411589789344888
18,27,-0.00972584541533149
18,28,0.3750844192703002
18,29,0.3075457936716388
18,30,-0.10122888376504571
18,31,-0.5817223850951416
18,32,-0.7457851407794656
18,33,-0.40823149715187057
18,34,0.036975570286774014
18,35,0.36293330423814674
18,36,0.7912430441340518
18,37,1.1723590820122864
18,38,1.1270497505585444
18,39,0.8478592386665907
18,40,0.7597256633762586
18,41,0.8313883542452611
18,42,0.8040030409573089
